4.6947608,0.910398602
0.43156755,0.81304419
2.34572244,0.68254602
4.21811152,0.624094844
6.03255606,0.56454432
1.62732744,0.466107726
3.46255875,0.365978122
5.20212841,0.287560463
0.631878972,0.219440222
2.44642806,0.158025622
4.21339941,0.0864200592
5.9173646,-0.0200694799
1.28468454,-0.105606318
2.96601248,-0.069423914
4.64292479,0.00455677509
0.0789517164,0.0219458342
1.79367483,0.0585105419
3.51893282,0.160107851
5.2372098,0.265255213
0.800599933,0.335242867
2.63666892,0.394043088
4.3998003,0.465932965
6.15036583,0.56091392
1.76784396,0.686560273
3.70411205,0.80438745
5.67389059,0.810234189
1.334409,0.763354659
3.32118678,0.777875781
5.26548386,0.747542024
0.862820983,0.603377938
2.6815238,0.469720483
4.46106148,0.408703804
6.21127796,0.362295508
1.77761781,0.280945659
3.58665156,0.183643699
5.29934311,0.0959408283
0.688462555,0.0182073116
2.42688036,-0.0197117329
4.12421322,-0.0297350883
5.7960639,-0.0708794594
1.15669954,-0.072576046
2.87351012,0.0423277617
4.60068798,0.163251162
0.110214047,0.212703228
1.8949039,0.254137397
3.6432004,0.34325397
5.37212324,0.448113561
0.973614454,0.531976342
2.86059451,0.611406446
4.70139313,0.692459464
0.284488648,0.76447165
2.30139112,0.850289464
4.34621906,0.877708554
6.27515697,0.740770221
1.82805777,0.599869609
3.69538546,0.551070333
5.51750946,0.504190803
1.07349968,0.393449664
2.87368441,0.282760739
4.61377811,0.226002693
0.0411635898,0.175178766
1.84306765,0.0900992155
3.58909512,0.000858306885
5.25483704,-0.0693523884
0.595471442,-0.103785992
2.30174017,-0.0412700176
4.01495504,0.0489599705
5.73358107,0.078124404
1.16202283,0.118739963
2.92394996,0.232547641
4.67852974,0.345435619
0.241588473,0.394776106
2.07449841,0.440049767
3.84705472,0.544106603
5.61751652,0.673592448
1.30281854,0.770178914
3.30774808,0.830829263
5.26810169,0.81156075
0.891269863,0.74303925
2.84802818,0.733788848
4.76003647,0.625526071
0.368107378,0.513266444
2.10242367,0.417482734
3.85525775,0.343568087
5.67790508,0.291609645
1.22677445,0.226456523
2.94576669,0.112582564
4.66509056,0.00220918655
0.0677484423,-0.0216262341
1.76609874,-0.0152519941
3.44405818,-0.0613029003
5.14034367,-0.0688619614
0.517333031,0.0216386318
2.2279129,0.126416087
4.01652622,0.20628047
5.84912205,0.270997286
1.28770387,0.330530524
3.03477859,0.404253244
4.86789799,0.516600013
0.467102468,0.631896615
2.32268429,0.686403155
4.24010277,0.723055005
6.17933798,0.831527352
1.92248023,0.891967893
3.89051342,0.768573165
5.80060196,0.629819512
1.32180762,0.555503488
3.12396479,0.493701339
4.97418833,0.410519004
0.548015952,0.321367621
2.25967789,0.234869003
3.9880774,0.156086564
5.7538271,0.100272775
1.23328459,0.0448515415
2.90702033,-0.0550302267
4.57520628,-0.124839902
6.22716045,-0.059119463
1.64879513,0.0369608402
3.37197614,0.0768922567
5.1413908,0.123030066
0.564544201,0.213942528
2.30435824,0.309761167
4.13939714,0.388039112
6.01004124,0.457730174
1.48639226,0.528730035
3.29012012,0.617794156
5.18467522,0.752202153
0.892805696,0.868947148
2.87700057,0.826657891
4.83473682,0.734486938
0.475148439,0.715061545
2.38586497,0.668827653
4.23556471,0.538905263
6.07845783,0.418076277
1.53067112,0.354040146
3.28662944,0.30387938
5.10438967,0.228027344
0.640361249,0.135964632
2.32181144,0.0392525196
4.0043087,-0.0419279337
5.69308949,-0.0507576466
1.11964619,-0.0231499672
2.78048396,-0.0401146412
4.47101021,-0.023034811
6.17357874,0.0947523117
1.64369869,0.212790608
3.43864775,0.267628789
5.26879978,0.311349273
0.712129176,0.395544052
2.46615028,0.500158906
4.33976126,0.599869609
6.27218962,0.692372203
1.85598302,0.752463937
3.78806257,0.780546308
5.78995514,0.83795011
1.54739141,0.835157514
3.41770387,0.680765748
5.25571012,0.537858129
0.822364211,0.497104764
2.61886668,0.375734568
4.38444185,0.324962974
6.12348795,0.282883048
1.67139709,0.193400025
3.45435548,0.0875928402
5.14331055,0.00617218018
0.505063355,-0.0535850525
2.2198844,-0.0563269854
3.9142499,-0.0213593245
5.59378004,-0.020559907
0.976982951,0.00994741917
2.72690248,0.132961035
4.48026037,0.25188601
0.0108985342,0.296077609
1.81095362,0.33368957
3.56919837,0.43156755
5.31121159,0.552972674
0.944031119,0.641705155
2.87752414,0.716579795
4.77731514,0.778870702
0.41153118,0.802292943
2.4511404,0.823987365
4.45565081,0.788435102
0.0228114538,0.634531856
1.80955732,0.498448491
3.64512014,0.453907847
5.44682312,0.414620399
0.989549279,0.307841182
2.77594614,0.19387126
4.50068045,0.137015462
6.19033384,0.0883102417
1.67544627,0.00820755959
3.38820767,-0.0569063425
5.03754377,-0.0881880522
0.37660712,-0.077606082
2.10975385,0.0217171907
3.85700321,0.129416227
5.60180855,0.167356133
1.05211937,0.207816362
2.82900405,0.317946792
4.5944047,0.433190942
0.174265891,0.485114217
2.02999234,0.535292506
3.835361,0.653224349
5.66272116,0.784211278
1.41561913,0.845437646
3.46081328,0.845629573
5.38975096,0.762133002
0.951152086,0.656261325
2.87892056,0.606152892
4.75602198,0.545066476
0.265499473,0.418477654
2.02353477,0.306148291
3.80621409,0.26886797
5.55869913,0.231325984
1.07580352,0.119403243
2.82115006,-0.00189328194
4.48828888,-0.0467888117
6.12086964,-0.0575015545
1.55716527,-0.0482391119
3.26725626,-0.00439965725
4.94870663,0.0321909189
0.338349521,0.0887483358
2.13191962,0.208130598
3.92559457,0.316114068
5.72485447,0.351230145
1.22370267,0.389819384
3.01016927,0.511695743
4.79232502,0.657133937
0.460749477,0.720855832
2.42827654,0.753162026
4.35861063,0.810112119
0.00622995291,0.817232966
2.03051591,0.767299294
3.98057246,0.679893136
5.77477074,0.5455724
1.24209845,0.435791373
3.09027982,0.394531846
4.89250708,0.325469136
0.450434566,0.231517911
2.14867473,0.145370245
3.85752678,0.0670137405
5.59168577,0.0164996386
1.04128087,-0.0158984661
2.69217038,-0.0799883604
4.35232735,-0.103822589
6.0297637,4.01735306e-05
1.48298883,0.116741538
3.23618937,0.16552186
5.03073692,0.208985806
0.468097299,0.299044847
2.21744084,0.39924407
4.06888628,0.478482127
5.96134663,0.55295527
1.46864223,0.635858417
3.3225832,0.72324717
5.28677702,0.833708882
1.06231213,0.896104455
3.00947118,0.784839749
4.90140772,0.653329015
0.490001202,0.608474135
2.35479808,0.558505416
4.17727089,0.440346837
6.00393248,0.327947378
1.4452548,0.271538377
3.18941474,0.222861052
4.98413706,0.137996316
0.488901615,0.0425547361
2.14326429,-0.0402541161
3.79940724,-0.0933785439
5.47858858,-0.0572624207
0.918270051,0.0132769346
2.597399,0.0311262608
4.31550121,0.0683192015
6.04582024,0.186418653
1.53580248,0.300580621
3.34911227,0.349589467
5.19357634,0.391913772
0.64943701,0.489687085
2.42426229,0.612610459
4.34080839,0.713490605
0.0494242348,0.790599227
1.97204745,0.808558583
3.91878772,0.775170684
5.90619421,0.770423293
1.60252643,0.722339511
3.41107154,0.569919705
5.21434593,0.439369321
0.714782119,0.395962834
2.51484489,0.359607577
4.32230759,0.257226706
6.13256311,0.142883182
1.53229427,0.0774873495
3.2241466,0.0263632536
4.94643784,-0.029019475
0.387044221,-0.0557003021
2.01760054,-0.0712844133
3.67531443,-0.0476770401
5.3988266,0.0705236197
0.897448242,0.185999751
2.64591932,0.224519134
4.42737675,0.261101246
6.17410231,0.36807251
1.66982639,0.487034202
3.53376818,0.55089581
5.44350767,0.608352065
0.974853635,0.715864301
2.86914682,0.815452695
4.90385151,0.857724786
0.684500694,0.834424615
2.55097318,0.708795667
4.38199806,0.585104108
6.24950075,0.536880851
1.83643544,0.485882401
3.61510062,0.366833329
5.40423775,0.255010128
0.89030993,0.221011162
2.65691471,0.0992726088
4.35948324,0.045814991
6.02348042,0.010633111
1.4768976,-0.0449560881
3.17196155,-0.0678652525
4.82443953,-0.055415988
0.181461886,-0.00782048702
1.9507544,0.107604861
3.72976851,0.215548158
5.49499464,0.25279355
0.960524499,0.291871428
2.74819565,0.404654622
4.52546453,0.530649781
0.130955547,0.588088632
2.02423286,0.637394309
3.88423038,0.753057122
5.78629017,0.853134513
1.57320487,0.850568891
3.58874583,0.786026597
5.44682312,0.666855454
0.951431334,0.555154443
2.8401742,0.502497792
4.68987417,0.445984006
0.187448353,0.331333399
1.93487203,0.222791314
3.70236707,0.183207273
5.43390799,0.143652797
0.92024231,0.0307353735
2.6293385,-0.0768293142
4.27762747,-0.0857897997
5.90567064,-0.0528607368
1.35620809,-0.000496506691
3.0965631,0.070507884
